Course_Lang,Online_Only,Career_Outcomes,Description,Currency,Course,Currency_Time,Study_Type,Blended,Duration,Mode_of_Study,Faculty,University,Full_Time,City,Duration_Time,Local_Fees,Online,Int_Fees,Availability,Website,Study_Mode,Offline,Distance,Int_Description,Level_Code,Course_Level,Part_Time
English,No,"The Master of Teaching (Primary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Primary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","This is the combination of the Master of Teaching (Primary) and the Graduate Certificate in Religious Education. The Master of Teaching (Primary) is for graduates who want to become primary school teachers and have an appropriate undergraduate degree. It provides a pre-service education for beginning teachers. The Graduate Certificate in Religious Education is designed to help students meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas. Graduates are eligible for employment in Catholic and other faith-based schools, government and non-government schools. This Master’s degree prepares primary school teachers who are reflective, independent and flexible thinkers who can apply their skills to improve curriculum offerings and advance their community’s education. It provides students valuable professional experience through a range of school and community-based placements during the course.",AUD,Master of Teaching (Primary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,New South Wales,Years,8350,Yes,26782.22,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_primarygraduate_certificate_in_religious_education,1,Yes,Blended,"This is the combination of the Master of Teaching (Primary) and the Graduate Certificate in Religious Education.The Master of Teaching (Primary) is for graduates who want to become primary school teachers and have an appropriate undergraduate degree. It provides a pre-service education for beginning teachers.The Graduate Certificate in Religious Education is designed to help students meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.Graduates are eligible for employment in Catholic and other faith-based schools, government and non-government schools.This Master’s degree prepares primary school teachers who are reflective, independent and flexible thinkers who can apply their skills to improve curriculum offerings and advance their community’s education.It provides students valuable professional experience through a range of school and community-based placements during the course.",PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary) course is designed to prepare secondary teachers to meet the requirements for teaching in Catholic, independent and government schools.","The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools. Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a variety of school and community-based placements during the course. Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",AUD,Master of Teaching (Secondary),Years,Offline,,2,Full Time / Part Time,Science and Health Science,Australian Catholic University,Yes,Blacktown,Years,6680,Yes,24104,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondary,1,Yes,Blended,"The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools.Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a variety of school and community-based placements during the course.Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",PG,Master,Yes
English,No,"The Master of Teaching (Secondary) course is designed to prepare secondary teachers to meet the requirements for teaching in Catholic, independent and government schools.","The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools. Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a variety of school and community-based placements during the course. Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",AUD,Master of Teaching (Secondary),Years,Offline,,2,Full Time / Part Time,Science and Health Science,Australian Catholic University,Yes,Brisbane,Years,6680,Yes,24104,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondary,1,Yes,Blended,"The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools.Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a variety of school and community-based placements during the course.Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",PG,Master,Yes
English,No,"The Master of Teaching (Secondary) course is designed to prepare secondary teachers to meet the requirements for teaching in Catholic, independent and government schools.","The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools. Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a variety of school and community-based placements during the course. Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",AUD,Master of Teaching (Secondary),Years,Offline,,2,Full Time / Part Time,Science and Health Science,Australian Catholic University,Yes,Canberra,Years,6680,Yes,24104,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondary,1,Yes,Blended,"The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools.Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a variety of school and community-based placements during the course.Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",PG,Master,Yes
English,No,"The Master of Teaching (Secondary) course is designed to prepare secondary teachers to meet the requirements for teaching in Catholic, independent and government schools.","The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools. Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a variety of school and community-based placements during the course. Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",AUD,Master of Teaching (Secondary),Years,Offline,,2,Full Time / Part Time,Science and Health Science,Australian Catholic University,Yes,Melbourne,Years,6680,Yes,24104,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondary,1,Yes,Blended,"The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools.Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a variety of school and community-based placements during the course.Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",PG,Master,Yes
English,No,"The Master of Teaching (Secondary) course is designed to prepare secondary teachers to meet the requirements for teaching in Catholic, independent and government schools.","The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools. Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a variety of school and community-based placements during the course. Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",AUD,Master of Teaching (Secondary),Years,Offline,,2,Full Time / Part Time,Science and Health Science,Australian Catholic University,Yes,New South Wales,Years,6680,Yes,24104,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondary,1,Yes,Blended,"The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates may be eligible for employment in Catholic and other faith-based schools, independent and government high schools and other secondary schools.Depending on your undergraduate degree, this Master’s degree will prepare you to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a variety of school and community-based placements during the course.Students who undertake the Master of Teaching (Secondary) may also concurrently complete the Graduate Certificate in Religious Education to gain accreditation to teach religious education in Catholic schools.",PG,Master,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education. The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education. The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools. Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a range of school and community-based placements during the course.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Blacktown,Years,8350,Yes,25443.11,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondarygraduate_certificate_in_religious_education,1,Yes,Blended,"This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education.The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education.The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools.Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a range of school and community-based placements during the course.",PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education. The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education. The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools. Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a range of school and community-based placements during the course.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Brisbane,Years,8350,Yes,25443.11,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondarygraduate_certificate_in_religious_education,1,Yes,Blended,"This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education.The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education.The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools.Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a range of school and community-based placements during the course.",PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education. The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education. The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools. Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a range of school and community-based placements during the course.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Canberra,Years,8350,Yes,25443.11,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondarygraduate_certificate_in_religious_education,1,Yes,Blended,"This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education.The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education.The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools.Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a range of school and community-based placements during the course.",PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education. The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education. The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools. Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a range of school and community-based placements during the course.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Melbourne,Years,8350,Yes,25443.11,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondarygraduate_certificate_in_religious_education,1,Yes,Blended,"This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education.The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education.The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools.Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a range of school and community-based placements during the course.",PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education. The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education. The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools. Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including: It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing. The course provides valuable professional experience through a range of school and community-based placements during the course.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,New South Wales,Years,8350,Yes,25443.11,A,https://courses.acu.edu.au/postgraduate/master_of_teaching_secondarygraduate_certificate_in_religious_education,1,Yes,Blended,"This is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education.The Graduate Certificate in Religious Education provides the certification, fundamental knowledge, skills and competencies needed to teach religious education.The Master of Teaching (Secondary) is for graduates who want to become secondary school teachers and have an appropriate undergraduate degree. Graduates will meet the requirements for teaching in Catholic, independent and government high schools and other secondary schools.Depending on their undergraduate degree this Masters degree will prepare students to teach specialist areas including:It enables students to adopt a research-based approach to reflective practice. They’ll be able to consider the implications and applications of this approach to their own professional development and its contribution to their students’ learning and wellbeing.The course provides valuable professional experience through a range of school and community-based placements during the course.",PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Doctor of Philosophy (PhD) is awarded for high-level research and, as such, it is expected that candidates will make a contribution to knowledge in their chosen field. A PhD may be undertaken by three different means: Further detailed information regarding requirements for the submission of a PhD may be located in the  Guidelines on the Preparation and Presentation of a Research or Professional Doctoral Thesis for Examination.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,3,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Ballarat,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/doctor_of_philosophy,1,Yes,Blended,The degree of Doctor of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis which demonstrates that the candidate has made a substantial contribution to learning and appreciates and understands the relationship of the candidate’s own investigations to a wider field of knowledge.,PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Doctor of Philosophy (PhD) is awarded for high-level research and, as such, it is expected that candidates will make a contribution to knowledge in their chosen field. A PhD may be undertaken by three different means: Further detailed information regarding requirements for the submission of a PhD may be located in the  Guidelines on the Preparation and Presentation of a Research or Professional Doctoral Thesis for Examination.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,3,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Brisbane,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/doctor_of_philosophy,1,Yes,Blended,The degree of Doctor of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis which demonstrates that the candidate has made a substantial contribution to learning and appreciates and understands the relationship of the candidate’s own investigations to a wider field of knowledge.,PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Doctor of Philosophy (PhD) is awarded for high-level research and, as such, it is expected that candidates will make a contribution to knowledge in their chosen field. A PhD may be undertaken by three different means: Further detailed information regarding requirements for the submission of a PhD may be located in the  Guidelines on the Preparation and Presentation of a Research or Professional Doctoral Thesis for Examination.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,3,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Canberra,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/doctor_of_philosophy,1,Yes,Blended,The degree of Doctor of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis which demonstrates that the candidate has made a substantial contribution to learning and appreciates and understands the relationship of the candidate’s own investigations to a wider field of knowledge.,PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Doctor of Philosophy (PhD) is awarded for high-level research and, as such, it is expected that candidates will make a contribution to knowledge in their chosen field. A PhD may be undertaken by three different means: Further detailed information regarding requirements for the submission of a PhD may be located in the  Guidelines on the Preparation and Presentation of a Research or Professional Doctoral Thesis for Examination.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,3,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Melbourne,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/doctor_of_philosophy,1,Yes,Blended,The degree of Doctor of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis which demonstrates that the candidate has made a substantial contribution to learning and appreciates and understands the relationship of the candidate’s own investigations to a wider field of knowledge.,PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Doctor of Philosophy (PhD) is awarded for high-level research and, as such, it is expected that candidates will make a contribution to knowledge in their chosen field. A PhD may be undertaken by three different means: Further detailed information regarding requirements for the submission of a PhD may be located in the  Guidelines on the Preparation and Presentation of a Research or Professional Doctoral Thesis for Examination.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,3,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,New South Wales,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/doctor_of_philosophy,1,Yes,Blended,The degree of Doctor of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis which demonstrates that the candidate has made a substantial contribution to learning and appreciates and understands the relationship of the candidate’s own investigations to a wider field of knowledge.,PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Doctor of Philosophy (PhD) is awarded for high-level research and, as such, it is expected that candidates will make a contribution to knowledge in their chosen field. A PhD may be undertaken by three different means: Further detailed information regarding requirements for the submission of a PhD may be located in the  Guidelines on the Preparation and Presentation of a Research or Professional Doctoral Thesis for Examination.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,3,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,North Sydney,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/doctor_of_philosophy,1,Yes,Blended,The degree of Doctor of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis which demonstrates that the candidate has made a substantial contribution to learning and appreciates and understands the relationship of the candidate’s own investigations to a wider field of knowledge.,PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Master of Philosophy (MPhil) is a two year full-time (or part-time equivalent) research degree in a field covered by the University, including theology and philosophy, nursing and midwifery, education, business or arts and sciences. It is assessed on the basis of a written thesis which is submitted at the conclusion of the degree.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Ballarat,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/master_of_philosophy,1,Yes,Blended,"The degree of Master of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis, which demonstrates the ability of a candidate to conduct a research program, a command of the knowledge and skills pertinent to the area of investigation, and a critical appreciation and understanding of the relationship of the candidates work to the work of others within the subject area according to the literature.",PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Master of Philosophy (MPhil) is a two year full-time (or part-time equivalent) research degree in a field covered by the University, including theology and philosophy, nursing and midwifery, education, business or arts and sciences. It is assessed on the basis of a written thesis which is submitted at the conclusion of the degree.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Brisbane,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/master_of_philosophy,1,Yes,Blended,"The degree of Master of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis, which demonstrates the ability of a candidate to conduct a research program, a command of the knowledge and skills pertinent to the area of investigation, and a critical appreciation and understanding of the relationship of the candidates work to the work of others within the subject area according to the literature.",PG,Graduate,Yes
English,No,"The Master of Teaching (Secondary)/Graduate Certificate in Religious Education is the combination of the Master of Teaching (Secondary) and the Graduate Certificate in Religious Education, specifically designed to assist students to meet accreditation requirements to teach Religious Education in Catholic Schools in addition to their other teaching areas.","The Master of Philosophy (MPhil) is a two year full-time (or part-time equivalent) research degree in a field covered by the University, including theology and philosophy, nursing and midwifery, education, business or arts and sciences. It is assessed on the basis of a written thesis which is submitted at the conclusion of the degree.",AUD,Master of Teaching (Secondary)/Graduate Certificate in Religious Education,Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Canberra,Years,8350,Yes,25736,A,https://courses.acu.edu.au/research/master_of_philosophy,1,Yes,Blended,"The degree of Master of Philosophy is available in all Faculties of the University and is awarded without classification on the basis of examination of a major thesis. The requirements for the degree shall be completed by submission of a thesis, which demonstrates the ability of a candidate to conduct a research program, a command of the knowledge and skills pertinent to the area of investigation, and a critical appreciation and understanding of the relationship of the candidates work to the work of others within the subject area according to the literature.",PG,Graduate,Yes
